model,dataset,coverage,stride,n_classes,mean_acc,std_acc,min_acc,max_acc
timesformer,epic_kitchens,10,1,89,0.12006866416978777,0.17325759604217233,0.0,0.85
timesformer,epic_kitchens,10,2,89,0.11832084893882647,0.16912471858721898,0.0,0.8
timesformer,epic_kitchens,10,4,89,0.11638576779026218,0.1648980470055772,0.0,0.75
timesformer,epic_kitchens,10,8,89,0.09850187265917602,0.1611084204863794,0.0,0.85
timesformer,epic_kitchens,10,16,89,0.07615480649188515,0.14102200879124444,0.0,0.9
timesformer,epic_kitchens,25,1,89,0.17066167290886392,0.2125692908157222,0.0,0.75
timesformer,epic_kitchens,25,2,89,0.1687265917602996,0.21063231860496484,0.0,0.75
timesformer,epic_kitchens,25,4,89,0.1615792759051186,0.20948973499002882,0.0,0.75
timesformer,epic_kitchens,25,8,89,0.14547440699126093,0.19580081667433893,0.0,0.75
timesformer,epic_kitchens,25,16,89,0.12005082932049226,0.17685747618633788,0.0,0.85
timesformer,epic_kitchens,50,1,89,0.2115391474942037,0.25557829207303173,0.0,0.75
timesformer,epic_kitchens,50,2,89,0.20568039950062425,0.24870417186101473,0.0,0.75
timesformer,epic_kitchens,50,4,89,0.19906367041198503,0.24669673176932833,0.0,0.75
timesformer,epic_kitchens,50,8,89,0.18707865168539325,0.2315748511235813,0.0,0.75
timesformer,epic_kitchens,50,16,89,0.16550294275013375,0.21865686443328014,0.0,0.75
timesformer,epic_kitchens,75,1,89,0.22356875334403425,0.2623363339510595,0.0,0.8
timesformer,epic_kitchens,75,2,89,0.23283841626538257,0.27230664680795713,0.0,1.0
timesformer,epic_kitchens,75,4,89,0.22278847868735507,0.2672750200567128,0.0,1.0
timesformer,epic_kitchens,75,8,89,0.22175851614053863,0.2580329090304109,0.0,0.8
timesformer,epic_kitchens,75,16,89,0.20930533261993936,0.2509612196599983,0.0,1.0
timesformer,epic_kitchens,100,1,89,0.22525414660246124,0.2536129287365624,0.0,0.8
timesformer,epic_kitchens,100,2,89,0.22565988942393436,0.25908776367100045,0.0,0.85
timesformer,epic_kitchens,100,4,89,0.22778223649010168,0.2601367508500839,0.0,0.8
timesformer,epic_kitchens,100,8,89,0.219199215266631,0.25201555934453695,0.0,0.75
timesformer,epic_kitchens,100,16,89,0.20599696807561976,0.23906238784382994,0.0,0.75
timesformer,finegym,10,1,97,0.0977155418284013,0.23322592992281618,0.0,1.0
timesformer,finegym,10,2,97,0.09489631592860025,0.23087434624876002,0.0,1.0
timesformer,finegym,10,4,97,0.08222830479341603,0.21581482816258551,0.0,1.0
timesformer,finegym,10,8,97,0.07165708906756113,0.20326022120594037,0.0,1.0
timesformer,finegym,10,16,97,0.06976705470329995,0.2028779217474971,0.0,1.0
timesformer,finegym,25,1,97,0.23056463190755105,0.30146934885430676,0.0,1.0
timesformer,finegym,25,2,97,0.20158372404709898,0.2909135172576224,0.0,1.0
timesformer,finegym,25,4,97,0.16088120446503518,0.26156758845300787,0.0,1.0
timesformer,finegym,25,8,97,0.11380296242613117,0.24149289032838703,0.0,0.95
timesformer,finegym,25,16,97,0.08301812207807865,0.21627205784380416,0.0,1.0
timesformer,finegym,50,1,97,0.5234002833508913,0.3683892613976192,0.0,1.0
timesformer,finegym,50,2,97,0.49115098220856096,0.3612029737719956,0.0,1.0
timesformer,finegym,50,4,97,0.4213756211853144,0.3364728960282744,0.0,1.0
timesformer,finegym,50,8,97,0.28765200577902056,0.30365315766810236,0.0,1.0
timesformer,finegym,50,16,97,0.14942897752614964,0.27488341365859686,0.0,1.0
timesformer,finegym,75,1,97,0.6088627511810621,0.3624053979906482,0.0,1.0
timesformer,finegym,75,2,97,0.6099619473969159,0.35130237461970093,0.0,1.0
timesformer,finegym,75,4,97,0.5682670677001371,0.34440892730675793,0.0,1.0
timesformer,finegym,75,8,97,0.4385532639901316,0.3242459018461319,0.0,1.0
timesformer,finegym,75,16,97,0.2371744613342392,0.30658685691660525,0.0,1.0
timesformer,finegym,100,1,97,0.6441960436107607,0.3283800915535733,0.0,1.0
timesformer,finegym,100,2,97,0.6220615587640259,0.3415128636647526,0.0,1.0
timesformer,finegym,100,4,97,0.6201579539798876,0.32332395946199033,0.0,1.0
timesformer,finegym,100,8,97,0.524838598439425,0.3238660770029931,0.0,1.0
timesformer,finegym,100,16,97,0.29023587015192776,0.30172758327255933,0.0,1.0
vivit,ucf101,10,1,101,0.8143564356435643,0.21381494728659242,0.0,1.0
vivit,ucf101,10,2,101,0.7821782178217822,0.22744055909356203,0.0,1.0
vivit,ucf101,10,4,101,0.7267326732673266,0.25382714161764136,0.0,1.0
vivit,ucf101,10,8,101,0.6648514851485148,0.2854421617819839,0.0,1.0
vivit,ucf101,10,16,101,0.5965346534653465,0.3191596329223492,0.0,1.0
vivit,ucf101,25,1,101,0.8846534653465348,0.17273427196961028,0.05,1.0
vivit,ucf101,25,2,101,0.8732673267326733,0.17110878943462307,0.05,1.0
vivit,ucf101,25,4,101,0.8445544554455446,0.19129832593347623,0.0,1.0
vivit,ucf101,25,8,101,0.7782178217821781,0.2234296132548412,0.0,1.0
vivit,ucf101,25,16,101,0.6915841584158415,0.2672142686058038,0.0,1.0
vivit,ucf101,50,1,101,0.9217821782178217,0.12617762115053494,0.4,1.0
vivit,ucf101,50,2,101,0.9198019801980198,0.12846774068239702,0.4,1.0
vivit,ucf101,50,4,101,0.903960396039604,0.13796433747835554,0.4,1.0
vivit,ucf101,50,8,101,0.8747524752475249,0.16087631310672143,0.4,1.0
vivit,ucf101,50,16,101,0.8034653465346535,0.20509234819253672,0.25,1.0
vivit,ucf101,75,1,101,0.9351485148514852,0.11609146274714724,0.45,1.0
vivit,ucf101,75,2,101,0.9386138613861388,0.10744328460141468,0.45,1.0
vivit,ucf101,75,4,101,0.9331683168316833,0.11231144815261986,0.45,1.0
vivit,ucf101,75,8,101,0.9103960396039605,0.13272468340198976,0.4,1.0
vivit,ucf101,75,16,101,0.85990099009901,0.165381347494238,0.35,1.0
vivit,ucf101,100,1,101,0.9425742574257426,0.10986039746283947,0.45,1.0
vivit,ucf101,100,2,101,0.9420792079207921,0.10647362895743874,0.5,1.0
vivit,ucf101,100,4,101,0.9376237623762377,0.11278429425103023,0.4,1.0
vivit,ucf101,100,8,101,0.9292079207920793,0.1123092442171777,0.5,1.0
vivit,ucf101,100,16,101,0.8900990099009901,0.14731255920324612,0.3,1.0
vivit,ssv2,10,1,174,0.04541742286751361,0.11596174680494256,0.0,0.75
vivit,ssv2,10,2,174,0.03650937689050212,0.11240511637863124,0.0,0.75
vivit,ssv2,10,4,174,0.03393829401088929,0.11162659096331201,0.0,0.8
vivit,ssv2,10,8,174,0.03189655172413793,0.10286289595263787,0.0,0.6
vivit,ssv2,10,16,174,0.03189655172413793,0.10286289595263787,0.0,0.6
vivit,ssv2,25,1,174,0.09151097825700154,0.13218484325917929,0.0,0.7
vivit,ssv2,25,2,174,0.07296448524963524,0.11950864357188282,0.0,0.65
vivit,ssv2,25,4,174,0.054053236539624926,0.11129026304517381,0.0,0.65
vivit,ssv2,25,8,174,0.0396854204476709,0.11460013569903668,0.0,0.65
vivit,ssv2,25,16,174,0.03363581367211131,0.1025938751797677,0.0,0.6
vivit,ssv2,50,1,174,0.2364327683079685,0.17291981994005978,0.0,0.75
vivit,ssv2,50,2,174,0.18352332261801674,0.1628716526548346,0.0,0.75
vivit,ssv2,50,4,174,0.11645305228362772,0.1303616857128583,0.0,0.7
vivit,ssv2,50,8,174,0.06684538707598386,0.11683128604289689,0.0,0.6
vivit,ssv2,50,16,174,0.043165624789944214,0.11050220539511783,0.0,0.65
vivit,ssv2,75,1,174,0.3601409004819916,0.20271009325608141,0.0,0.95
vivit,ssv2,75,2,174,0.3164926169096394,0.18607588372672243,0.0,0.85
vivit,ssv2,75,4,174,0.20077325243467015,0.15811200695416672,0.0,0.8
vivit,ssv2,75,8,174,0.10620732160579496,0.13140695654769013,0.0,0.7
vivit,ssv2,75,16,174,0.061949653828056735,0.10446852985203058,0.0,0.5
vivit,ssv2,100,1,174,0.3811910113914491,0.19892399594101481,0.0,0.85
vivit,ssv2,100,2,174,0.3610929968882088,0.1936646953838216,0.0,0.8888888888888888
vivit,ssv2,100,4,174,0.26590900778540894,0.1749171115771508,0.0,0.7777777777777778
vivit,ssv2,100,8,174,0.14828085398305318,0.15246175513309446,0.0,0.65
vivit,ssv2,100,16,174,0.07605865647327695,0.11146579582672154,0.0,0.5
vivit,hmdb51,10,1,51,0.501406341690443,0.299516309125143,0.0,1.0
vivit,hmdb51,10,2,51,0.44564160545539167,0.30635190166115245,0.0,1.0
vivit,hmdb51,10,4,51,0.4145956851953027,0.31350674109804916,0.0,1.0
vivit,hmdb51,10,8,51,0.37960450434043586,0.30784297303872726,0.0,1.0
vivit,hmdb51,10,16,51,0.3723412722502142,0.3041795094038142,0.0,1.0
vivit,hmdb51,25,1,51,0.6390818814625954,0.2805024210023948,0.0,1.0
vivit,hmdb51,25,2,51,0.5779198452686888,0.28748342436733465,0.0,1.0
vivit,hmdb51,25,4,51,0.5395918911080083,0.2977378626484022,0.0,1.0
vivit,hmdb51,25,8,51,0.47122033023735804,0.3134809059345901,0.0,1.0
vivit,hmdb51,25,16,51,0.41159844054580896,0.30998937667495363,0.0,1.0
vivit,hmdb51,50,1,51,0.7658398928887,0.2053643370946894,0.25,1.0
vivit,hmdb51,50,2,51,0.7191201764503531,0.24314767108721957,0.15,1.0
vivit,hmdb51,50,4,51,0.6603341663462771,0.2602737963425416,0.05,1.0
vivit,hmdb51,50,8,51,0.5921681606939301,0.2818418307994563,0.0,1.0
vivit,hmdb51,50,16,51,0.504816720289767,0.30191638583086366,0.0,1.0
vivit,hmdb51,75,1,51,0.8134423669708682,0.15585369758022605,0.4,1.0
vivit,hmdb51,75,2,51,0.7965750352428554,0.17303675640811977,0.4,1.0
vivit,hmdb51,75,4,51,0.7458123393836379,0.2213859580318824,0.15,1.0
vivit,hmdb51,75,8,51,0.6734937473441387,0.24993575519262945,0.0,1.0
vivit,hmdb51,75,16,51,0.5693192395637305,0.29215715380985113,0.0,1.0
vivit,hmdb51,100,1,51,0.8085829842773024,0.15789999006534317,0.5,1.0
vivit,hmdb51,100,2,51,0.8066971542659032,0.15653651388937345,0.45,1.0
vivit,hmdb51,100,4,51,0.7743290367402551,0.19184467160488336,0.3,1.0
vivit,hmdb51,100,8,51,0.7037071605387942,0.23631971251739942,0.05,1.0
vivit,hmdb51,100,16,51,0.6215064044193529,0.2765111281381513,0.0,1.0
vivit,diving48,10,1,47,0.047872340425531915,0.1206672782671563,0.0,0.65
vivit,diving48,10,2,47,0.04042553191489362,0.11778679055650602,0.0,0.6
vivit,diving48,10,4,47,0.041755319148936175,0.09690441684309481,0.0,0.45
vivit,diving48,10,8,47,0.0425531914893617,0.1117930558064744,0.0,0.6
vivit,diving48,10,16,47,0.04361702127659574,0.10915536458196304,0.0,0.55
vivit,diving48,25,1,47,0.1142201561475654,0.13567913000590173,0.0,0.55
vivit,diving48,25,2,47,0.09432624113475178,0.11024109479873503,0.0,0.4
vivit,diving48,25,4,47,0.06082603254067584,0.11745205447186106,0.0,0.6
vivit,diving48,25,8,47,0.05851063829787234,0.11483407166342711,0.0,0.5
vivit,diving48,25,16,47,0.04468085106382979,0.0922155099618324,0.0,0.35
vivit,diving48,50,1,47,0.28217191131771857,0.2020696878661777,0.0,0.95
vivit,diving48,50,2,47,0.2572287780360371,0.18870884569476462,0.0,0.85
vivit,diving48,50,4,47,0.21828500903907658,0.17142352322601143,0.0,0.65
vivit,diving48,50,8,47,0.15837728708504678,0.15276112522802954,0.0,0.55
vivit,diving48,50,16,47,0.09080100125156444,0.1439983548004113,0.0,0.75
vivit,diving48,75,1,47,0.4416567336154321,0.26154772822457695,0.0,0.9
vivit,diving48,75,2,47,0.4482766156107833,0.2554330742120054,0.0,1.0
vivit,diving48,75,4,47,0.38964529074040966,0.2497950626599977,0.0,1.0
vivit,diving48,75,8,47,0.22806211136937038,0.20350802292596729,0.0,0.85
vivit,diving48,75,16,47,0.11634558078550568,0.14696847782401118,0.0,0.7
vivit,diving48,100,1,47,0.45871376919562146,0.26626564124093866,0.0,0.95
vivit,diving48,100,2,47,0.45476041480421947,0.2762405124778767,0.0,1.0
vivit,diving48,100,4,47,0.42617011343544514,0.2721614475560287,0.0,1.0
vivit,diving48,100,8,47,0.2759640026223255,0.21832241856642967,0.0,0.95
vivit,diving48,100,16,47,0.13375747462105408,0.1659537924341118,0.0,0.65
vivit,autsl,10,1,226,0.012448895099104696,0.0699641915237585,0.0,1.0
vivit,autsl,10,2,226,0.009770739533198779,0.06925896272601485,0.0,1.0
vivit,autsl,10,4,226,0.008431661750245822,0.0684598639873463,0.0,1.0
vivit,autsl,10,8,226,0.008431661750245822,0.06878370026111126,0.0,1.0
vivit,autsl,10,16,226,0.008431661750245822,0.06878370026111126,0.0,1.0
vivit,autsl,25,1,226,0.10305748922286363,0.1419657045266236,0.0,0.8
vivit,autsl,25,2,226,0.06149026913979378,0.11692814877002615,0.0,0.85
vivit,autsl,25,4,226,0.039867911145206415,0.09881454126842559,0.0,0.9
vivit,autsl,25,8,226,0.026914207695188,0.08188844841135581,0.0,0.9
vivit,autsl,25,16,226,0.020428413563841934,0.07943907625127909,0.0,1.0
vivit,autsl,50,1,226,0.5732196649574525,0.2607962376178243,0.0,1.0
vivit,autsl,50,2,226,0.4419873931682474,0.28112767472145345,0.0,1.0
vivit,autsl,50,4,226,0.29164175086871597,0.26093242332880345,0.0,0.95
vivit,autsl,50,8,226,0.1671043498908646,0.2232191190593827,0.0,0.9
vivit,autsl,50,16,226,0.10833315185078247,0.17982218849177783,0.0,0.9
vivit,autsl,75,1,226,0.7339624396687604,0.19536881722047003,0.125,1.0
vivit,autsl,75,2,226,0.6962012540795522,0.19613189978529946,0.1,1.0
vivit,autsl,75,4,226,0.5323984464625304,0.2313890338621746,0.0,1.0
vivit,autsl,75,8,226,0.2881000486373236,0.23110593095241788,0.0,0.8947368421052632
vivit,autsl,75,16,226,0.19827174166813608,0.2226040167102108,0.0,0.9473684210526315
vivit,autsl,100,1,226,0.7433185559702725,0.19796824931963372,0.1,1.0
vivit,autsl,100,2,226,0.7305321091808393,0.19802907085893448,0.15,1.0
vivit,autsl,100,4,226,0.5722946981570505,0.22271703909992327,0.05,1.0
vivit,autsl,100,8,226,0.28721677306227567,0.23151258346097514,0.0,0.95
vivit,autsl,100,16,226,0.12443118685139015,0.174028160166427,0.0,0.95
vivit,driveact,10,1,33,0.3022015022015022,0.3861646019063126,0.0,1.0
vivit,driveact,10,2,33,0.30268435268435273,0.39498645488547207,0.0,1.0
vivit,driveact,10,4,33,0.299006549006549,0.3886875070013518,0.0,1.0
vivit,driveact,10,8,33,0.29061494061494064,0.3792751844585856,0.0,1.0
vivit,driveact,10,16,33,0.29061494061494064,0.3792751844585856,0.0,1.0
vivit,driveact,25,1,33,0.3592703592703592,0.37878579198173784,0.0,1.0
vivit,driveact,25,2,33,0.3568635068635069,0.38953379204294886,0.0,1.0
vivit,driveact,25,4,33,0.3302234802234802,0.3843618512211212,0.0,1.0
vivit,driveact,25,8,33,0.30559810559810563,0.3939171458847755,0.0,1.0
vivit,driveact,25,16,33,0.29061494061494064,0.3792751844585856,0.0,1.0
vivit,driveact,50,1,33,0.5358108221744585,0.37086672058785397,0.0,1.0
vivit,driveact,50,2,33,0.47137727592273054,0.38637272130665545,0.0,1.0
vivit,driveact,50,4,33,0.40949622767804583,0.4012506129615713,0.0,1.0
vivit,driveact,50,8,33,0.3590539090539091,0.3834371559952588,0.0,1.0
vivit,driveact,50,16,33,0.3168720168720169,0.38492428496174713,0.0,1.0
vivit,driveact,75,1,33,0.6064795473886383,0.324739299862517,0.0,1.0
vivit,driveact,75,2,33,0.5793916521189247,0.34870731751482437,0.0,1.0
vivit,driveact,75,4,33,0.48101006737370366,0.3718681359711591,0.0,1.0
vivit,driveact,75,8,33,0.4229198411016593,0.38143637085619414,0.0,1.0
vivit,driveact,75,16,33,0.38483553483553484,0.388569323249421,0.0,1.0
vivit,driveact,100,1,33,0.6333583924493015,0.3398785538480282,0.0,1.0
vivit,driveact,100,2,33,0.5912779140051867,0.37370874614536637,0.0,1.0
vivit,driveact,100,4,33,0.5168449395722122,0.36766759705787294,0.0,1.0
vivit,driveact,100,8,33,0.4571171252989435,0.3829688643517262,0.0,1.0
vivit,driveact,100,16,33,0.39616309616309614,0.3827150428694062,0.0,1.0
vivit,epic_kitchens,10,1,89,0.09466292134831461,0.14442697587595224,0.0,0.65
vivit,epic_kitchens,10,2,89,0.08916978776529338,0.14437829010529352,0.0,0.65
vivit,epic_kitchens,10,4,89,0.07240948813982521,0.12583670430018326,0.0,0.55
vivit,epic_kitchens,10,8,89,0.06431692527198146,0.12681076709054256,0.0,0.7
vivit,epic_kitchens,10,16,89,0.05244783306581059,0.1157208825189018,0.0,0.7
vivit,epic_kitchens,25,1,89,0.14604958088104156,0.1810794188823297,0.0,0.6
vivit,epic_kitchens,25,2,89,0.1356251114678081,0.18058691782400244,0.0,0.5555555555555556
vivit,epic_kitchens,25,4,89,0.12537899054752988,0.1764337731646994,0.0,0.75
vivit,epic_kitchens,25,8,89,0.09939807383627611,0.15201157064296159,0.0,0.55
vivit,epic_kitchens,25,16,89,0.08360977349741396,0.1477653651348178,0.0,0.7
vivit,epic_kitchens,50,1,89,0.18781433921883361,0.21954730596679214,0.0,0.75
vivit,epic_kitchens,50,2,89,0.19346798644551455,0.22476320897656077,0.0,0.8
vivit,epic_kitchens,50,4,89,0.19013286962725165,0.23111059041819634,0.0,0.85
vivit,epic_kitchens,50,8,89,0.17449616550740144,0.21886628461264004,0.0,1.0
vivit,epic_kitchens,50,16,89,0.12265025860531478,0.17505867574686063,0.0,0.7
vivit,epic_kitchens,75,1,89,0.21758962011771,0.24414888511937366,0.0,0.75
vivit,epic_kitchens,75,2,89,0.2195247012662743,0.2400080703695276,0.0,0.85
vivit,epic_kitchens,75,4,89,0.2106117353308365,0.23697536455174156,0.0,0.8
vivit,epic_kitchens,75,8,89,0.19106028179061887,0.23049049869299312,0.0,1.0
vivit,epic_kitchens,75,16,89,0.15922507579810952,0.2103737628572772,0.0,1.0
vivit,epic_kitchens,100,1,89,0.2336008560727662,0.2575583362102682,0.0,0.8
vivit,epic_kitchens,100,2,89,0.22549937578027465,0.25233109986929103,0.0,0.8
vivit,epic_kitchens,100,4,89,0.22021134296415193,0.24245523824981377,0.0,0.8
vivit,epic_kitchens,100,8,89,0.18549135009809167,0.22265691960902453,0.0,0.75
vivit,epic_kitchens,100,16,89,0.1600365614410558,0.2101485136645991,0.0,0.75
vivit,finegym,10,1,97,0.05039165150596322,0.1480954437295546,0.0,0.85
vivit,finegym,10,2,97,0.04648271679805943,0.15313997683228076,0.0,0.95
vivit,finegym,10,4,97,0.04145694360218314,0.15144803408978763,0.0,1.0
vivit,finegym,10,8,97,0.039819587628865984,0.15142906386543342,0.0,1.0
vivit,finegym,10,16,97,0.039819587628865984,0.15142906386543342,0.0,1.0
vivit,finegym,25,1,97,0.1690526858567298,0.22464682741095457,0.0,0.95
vivit,finegym,25,2,97,0.12412793600315543,0.18802065754678224,0.0,0.9166666666666666
vivit,finegym,25,4,97,0.08293545151170188,0.1704012991693452,0.0,0.9
vivit,finegym,25,8,97,0.0528966615502315,0.16523075504437484,0.0,1.0
vivit,finegym,25,16,97,0.04145694360218314,0.15179154685399363,0.0,1.0
vivit,finegym,50,1,97,0.4478933081200005,0.3310941856453645,0.0,1.0
vivit,finegym,50,2,97,0.3675126757425439,0.3061300721814197,0.0,1.0
vivit,finegym,50,4,97,0.21111892923038436,0.26271496793619886,0.0,0.9166666666666666
vivit,finegym,50,8,97,0.1054623587378686,0.20305980677933744,0.0,1.0
vivit,finegym,50,16,97,0.07163666523844942,0.18061411754570322,0.0,1.0
vivit,finegym,75,1,97,0.6169250719827625,0.3277867608559857,0.0,1.0
vivit,finegym,75,2,97,0.537480961812295,0.315562252676669,0.0,1.0
vivit,finegym,75,4,97,0.3334610472317535,0.3035793807765684,0.0,0.95
vivit,finegym,75,8,97,0.17711409083931506,0.23901216314796245,0.0,1.0
vivit,finegym,75,16,97,0.10270544436466368,0.21350944623471835,0.0,1.0
vivit,finegym,100,1,97,0.6651826390072856,0.28720665864733474,0.0,1.0
vivit,finegym,100,2,97,0.5962189805998653,0.29572873722864174,0.0,1.0
vivit,finegym,100,4,97,0.39246308528888085,0.29079316164425073,0.0,1.0
vivit,finegym,100,8,97,0.24830833502317015,0.2512376403465349,0.0,0.9166666666666666
vivit,finegym,100,16,97,0.12638424221401146,0.22467820454924303,0.0,0.95
videomae,ucf101,10,1,101,0.7584158415841583,0.2546634354329939,0.0,1.0
videomae,ucf101,10,2,101,0.7628712871287129,0.24795699882706826,0.0,1.0
videomae,ucf101,10,4,101,0.7371287128712871,0.26235981641121553,0.0,1.0
videomae,ucf101,10,8,101,0.6767326732673266,0.27771967489139504,0.0,1.0
videomae,ucf101,10,16,101,0.5499999999999999,0.31851216617265976,0.0,1.0
videomae,ucf101,25,1,101,0.8594059405940594,0.18037639414390239,0.0,1.0
videomae,ucf101,25,2,101,0.8559405940594059,0.18738825052719707,0.0,1.0
videomae,ucf101,25,4,101,0.864851485148515,0.1836497419621718,0.0,1.0
videomae,ucf101,25,8,101,0.8242574257425744,0.2167503011977306,0.0,1.0
videomae,ucf101,25,16,101,0.7331683168316832,0.2530096073000759,0.0,1.0
videomae,ucf101,50,1,101,0.9252475247524753,0.13667914295462893,0.0,1.0
videomae,ucf101,50,2,101,0.9257425742574256,0.13088427357519672,0.05,1.0
videomae,ucf101,50,4,101,0.9237623762376239,0.13202160039287902,0.0,1.0
videomae,ucf101,50,8,101,0.9054455445544555,0.14898003055762368,0.05,1.0
videomae,ucf101,50,16,101,0.8415841584158416,0.1991317788464078,0.0,1.0
videomae,ucf101,75,1,101,0.9514851485148516,0.09012642385686742,0.45,1.0
videomae,ucf101,75,2,101,0.9534653465346534,0.08551532779057047,0.5,1.0
videomae,ucf101,75,4,101,0.9529702970297029,0.08798345929156735,0.5,1.0
videomae,ucf101,75,8,101,0.9455445544554455,0.09851370714296312,0.4,1.0
videomae,ucf101,75,16,101,0.8985148514851485,0.15579721524221068,0.2,1.0
videomae,ucf101,100,1,101,0.9544554455445545,0.09383469771384946,0.45,1.0
videomae,ucf101,100,2,101,0.9559405940594059,0.0957306452273438,0.4,1.0
videomae,ucf101,100,4,101,0.9584158415841584,0.08946208887866779,0.45,1.0
videomae,ucf101,100,8,101,0.9554455445544556,0.08628470029472488,0.45,1.0
videomae,ucf101,100,16,101,0.91980198019802,0.1208468468601461,0.35,1.0
videomae,ssv2,10,1,174,0.05726486601900288,0.11577705431396598,0.0,0.65
videomae,ssv2,10,2,174,0.05520434227330778,0.1185246015568643,0.0,0.65
videomae,ssv2,10,4,174,0.04256066411238825,0.10549637851460247,0.0,0.6
videomae,ssv2,10,8,174,0.031609195402298854,0.09499465836176241,0.0,0.55
videomae,ssv2,10,16,174,0.031609195402298854,0.09499465836176241,0.0,0.55
videomae,ssv2,25,1,174,0.12702889181484248,0.14971843948965594,0.0,0.7
videomae,ssv2,25,2,174,0.11314366036795843,0.14630327806350413,0.0,0.75
videomae,ssv2,25,4,174,0.09007419664780612,0.13473794660035174,0.0,0.65
videomae,ssv2,25,8,174,0.061222020568663035,0.11506706899393182,0.0,0.65
videomae,ssv2,25,16,174,0.035919540229885055,0.09789704612036947,0.0,0.55
videomae,ssv2,50,1,174,0.3164522614853564,0.19682445161928733,0.0,0.75
videomae,ssv2,50,2,174,0.2835928140161086,0.1894566846557582,0.0,0.75
videomae,ssv2,50,4,174,0.22415117690552727,0.18249152444622121,0.0,0.7
videomae,ssv2,50,8,174,0.13117652989810566,0.1459531770060871,0.0,0.65
videomae,ssv2,50,16,174,0.07535319027792606,0.1262679122327605,0.0,0.65
videomae,ssv2,75,1,174,0.48611835185778285,0.23297789604315108,0.0,1.0
videomae,ssv2,75,2,174,0.466364902988822,0.22901012013774455,0.0,1.0
videomae,ssv2,75,4,174,0.41008935031968025,0.22131975789333377,0.0,1.0
videomae,ssv2,75,8,174,0.2612151752211269,0.18536209391173,0.0,0.8
videomae,ssv2,75,16,174,0.11993404742417234,0.1392661214264092,0.0,0.5555555555555556
videomae,ssv2,100,1,174,0.5212478351897323,0.2331085519297189,0.0,1.0
videomae,ssv2,100,2,174,0.5194869004266357,0.2344861975911024,0.0,1.0
videomae,ssv2,100,4,174,0.48743577235290164,0.22593902777354335,0.0,1.0
videomae,ssv2,100,8,174,0.3450559292077387,0.2003497645948642,0.0,0.8947368421052632
videomae,ssv2,100,16,174,0.1792389011462621,0.1611443663880793,0.0,0.7222222222222222
videomae,hmdb51,10,1,51,0.4112313415218168,0.2963939312509069,0.0,1.0
videomae,hmdb51,10,2,51,0.42335049947051406,0.30950113071057433,0.0,1.0
videomae,hmdb51,10,4,51,0.37828711291878286,0.31434613624147256,0.0,1.0
videomae,hmdb51,10,8,51,0.29990877327883336,0.3073048403852984,0.0,1.0
videomae,hmdb51,10,16,51,0.2482304376859103,0.29467507700664125,0.0,1.0
videomae,hmdb51,25,1,51,0.5480630762797035,0.29885605667147813,0.0625,1.0
videomae,hmdb51,25,2,51,0.5234984688749941,0.30257755561395977,0.0,1.0
videomae,hmdb51,25,4,51,0.5238605091159271,0.2997335134472535,0.05,1.0
videomae,hmdb51,25,8,51,0.4526524885840129,0.31243248896088494,0.0,1.0
videomae,hmdb51,25,16,51,0.3866086424249783,0.3283888529768087,0.0,1.0
videomae,hmdb51,50,1,51,0.7192008640401464,0.2213870610227655,0.2,1.0
videomae,hmdb51,50,2,51,0.7157547367072042,0.23476821729916103,0.2631578947368421,1.0
videomae,hmdb51,50,4,51,0.7012765839049759,0.2170440835178038,0.25,1.0
videomae,hmdb51,50,8,51,0.6119237202965121,0.2766280896556409,0.1,1.0
videomae,hmdb51,50,16,51,0.511947159324686,0.3037040357975443,0.0,1.0
videomae,hmdb51,75,1,51,0.8058371611458481,0.15914602824540888,0.4,1.0
videomae,hmdb51,75,2,51,0.813798842550436,0.14953383060541434,0.5263157894736842,1.0
videomae,hmdb51,75,4,51,0.8007054472975981,0.1736015541325278,0.35,1.0
videomae,hmdb51,75,8,51,0.7516660258874791,0.19801719310575508,0.25,1.0
videomae,hmdb51,75,16,51,0.5951664171000357,0.27669693859691574,0.05263157894736842,1.0
videomae,hmdb51,100,1,51,0.8421063592275574,0.12529770229600065,0.5333333333333333,1.0
videomae,hmdb51,100,2,51,0.8336153604888807,0.14051758480754423,0.4666666666666667,1.0
videomae,hmdb51,100,4,51,0.838160002563117,0.13709192480846252,0.47368421052631576,1.0
videomae,hmdb51,100,8,51,0.7891463809465995,0.1631087036513851,0.35,1.0
videomae,hmdb51,100,16,51,0.646018990671604,0.25317504739868546,0.125,1.0
videomae,diving48,10,1,47,0.059574468085106386,0.13579007850688715,0.0,0.65
videomae,diving48,10,2,47,0.057446808510638304,0.130625053943927,0.0,0.65
videomae,diving48,10,4,47,0.054255319148936165,0.11364981839445051,0.0,0.55
videomae,diving48,10,8,47,0.05,0.10834726777719227,0.0,0.4
videomae,diving48,10,16,47,0.04361702127659574,0.10714527991622225,0.0,0.45
videomae,diving48,25,1,47,0.09598108747044917,0.1466557881325517,0.0,0.65
videomae,diving48,25,2,47,0.08321513002364066,0.15406675990595828,0.0,0.7
videomae,diving48,25,4,47,0.09278959810874705,0.1485568206111835,0.0,0.6
videomae,diving48,25,8,47,0.07686170212765958,0.13623376257963735,0.0,0.6
videomae,diving48,25,16,47,0.06170212765957447,0.11712719115738299,0.0,0.5
videomae,diving48,50,1,47,0.2962212189840475,0.21857066973308742,0.0,0.8
