dataset,split,video_id,video_path,label,label_id,exists,readable,fps,num_frames,duration,width,height,error
hmdb51,all,6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_4,data/HMDB51_data/videos/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_5,data/HMDB51_data/videos/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcherShootsFOBArrowat100Yards_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/ArcherShootsFOBArrowat100Yards_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcherShootsFOBArrowat100Yards_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/ArcherShootsFOBArrowat100Yards_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_10,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_10.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_11,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_11.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_12,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_12.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_13,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_13.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_14,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_14.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_15,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_15.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_16,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_16.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_17,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_17.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_18,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_18.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_19,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_19.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_20,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_20.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_21,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_21.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_22,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_22.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_23,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_23.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_4,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_5,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_6,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_6.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_7,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_7.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_8,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_8.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_9,data/HMDB51_data/videos/shoot_bow/ArcheryFastShooting_shoot_bow_u_nm_np1_fr_med_9.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_fr_med_4,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_fr_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_fr_med_5,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_fr_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_ri_med_0,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_ri_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_ri_med_1,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_ri_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_ri_med_2,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_ri_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcheryMaster_shoot_bow_u_cm_np1_ri_med_3,data/HMDB51_data/videos/shoot_bow/ArcheryMaster_shoot_bow_u_cm_np1_ri_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcherySVK_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/ArcherySVK_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcherySVK_shoot_bow_u_cm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/ArcherySVK_shoot_bow_u_cm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ArcherySVK_shoot_bow_u_cm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/ArcherySVK_shoot_bow_u_cm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,erikafrontcompound6feb09_shoot_bow_f_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/erikafrontcompound6feb09_shoot_bow_f_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Erikafrontrecurve6june08_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/Erikafrontrecurve6june08_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_5_shoot_bow_h_cm_np1_fr_med_7,data/HMDB51_data/videos/shoot_bow/Fellowship_5_shoot_bow_h_cm_np1_fr_med_7.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_5_shoot_bow_h_nm_np1_fr_goo_3,data/HMDB51_data/videos/shoot_bow/Fellowship_5_shoot_bow_h_nm_np1_fr_goo_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_5_shoot_bow_h_nm_np1_fr_goo_4,data/HMDB51_data/videos/shoot_bow/Fellowship_5_shoot_bow_h_nm_np1_fr_goo_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_5_shoot_bow_u_cm_np1_fr_med_13,data/HMDB51_data/videos/shoot_bow/Fellowship_5_shoot_bow_u_cm_np1_fr_med_13.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_5_shoot_bow_u_nm_np1_fr_goo_6,data/HMDB51_data/videos/shoot_bow/Fellowship_5_shoot_bow_u_nm_np1_fr_goo_6.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_7_shoot_bow_f_nm_np1_fr_bad_6,data/HMDB51_data/videos/shoot_bow/Fellowship_7_shoot_bow_f_nm_np1_fr_bad_6.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_7_shoot_bow_h_nm_np1_fr_goo_10,data/HMDB51_data/videos/shoot_bow/Fellowship_7_shoot_bow_h_nm_np1_fr_goo_10.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_7_shoot_bow_h_nm_np1_fr_med_8,data/HMDB51_data/videos/shoot_bow/Fellowship_7_shoot_bow_h_nm_np1_fr_med_8.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Fellowship_7_shoot_bow_u_nm_np1_fr_goo_7,data/HMDB51_data/videos/shoot_bow/Fellowship_7_shoot_bow_u_nm_np1_fr_goo_7.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,HannahFront22May08_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/HannahFront22May08_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,HannahFront22May08_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/HannahFront22May08_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Hannahfront23may08_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/Hannahfront23may08_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Hannahfront23may08_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/Hannahfront23may08_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_1,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_6,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_6.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_7,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_goo_7.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_2,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_4,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_5,data/HMDB51_data/videos/shoot_bow/JuanReneSerranoSemifinal_shoot_bow_u_cm_np1_le_goo_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,KLArchery1_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/KLArchery1_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,KLArchery_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/KLArchery_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_4,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_5,data/HMDB51_data/videos/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Meshooting3_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/Meshooting3_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Meshooting3_shoot_bow_u_cm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/Meshooting3_shoot_bow_u_cm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Meshooting3_shoot_bow_u_cm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/Meshooting3_shoot_bow_u_cm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,OhKyoMoon_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/OhKyoMoon_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,P3Martin_shoot_bow_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/shoot_bow/P3Martin_shoot_bow_u_cm_np1_fr_goo_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,ParkKyungMo_shoot_bow_f_cm_np2_fr_med_0,data/HMDB51_data/videos/shoot_bow/ParkKyungMo_shoot_bow_f_cm_np2_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Return_of_the_King_1_shoot_bow_u_cm_np1_fr_med_9,data/HMDB51_data/videos/shoot_bow/Return_of_the_King_1_shoot_bow_u_cm_np1_fr_med_9.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Return_of_the_King_7_shoot_bow_u_nm_np10_ba_med_2,data/HMDB51_data/videos/shoot_bow/Return_of_the_King_7_shoot_bow_u_nm_np10_ba_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Return_of_the_King_9_shoot_bow_u_cm_np2_fr_med_9,data/HMDB51_data/videos/shoot_bow/Return_of_the_King_9_shoot_bow_u_cm_np2_fr_med_9.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_cm_np1_fr_med_5,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_cm_np1_fr_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_nm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_nm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_nm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_nm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Shootingarecurve_shoot_bow_u_nm_np1_fr_med_4,data/HMDB51_data/videos/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,techniquefrontshot_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/techniquefrontshot_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,trainingat70m_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/trainingat70m_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TurkishBowAdnan_shoot_bow_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/shoot_bow/TurkishBowAdnan_shoot_bow_u_cm_np1_fr_goo_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_0,data/HMDB51_data/videos/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_1,data/HMDB51_data/videos/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_0,data/HMDB51_data/videos/shoot_bow/TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_1,data/HMDB51_data/videos/shoot_bow/TURKISHRECURVEBOW_shoot_bow_u_cm_np1_ba_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Two_Towers_4_shoot_bow_f_nm_np1_le_med_1,data/HMDB51_data/videos/shoot_bow/Two_Towers_4_shoot_bow_f_nm_np1_le_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Two_Towers_4_shoot_bow_h_cm_np1_fr_goo_2,data/HMDB51_data/videos/shoot_bow/Two_Towers_4_shoot_bow_h_cm_np1_fr_goo_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Two_Towers_6_shoot_bow_u_nm_np1_fr_med_2,data/HMDB51_data/videos/shoot_bow/Two_Towers_6_shoot_bow_u_nm_np1_fr_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ba_med_0,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ba_med_0.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ri_med_1,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ri_med_1.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ri_med_5,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_f_nm_np1_ri_med_5.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ba_med_6,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ba_med_6.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ri_med_4,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ri_med_4.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_ba_med_2,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_ba_med_2.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_ba_med_7,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_ba_med_7.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_3,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_3.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_8,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_8.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_9,data/HMDB51_data/videos/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_nm_np1_fr_med_9.avi,shoot_bow,35,True,,,,,,,not_probed
hmdb51,all,2xFullautoGlocks_shoot_gun_u_cm_np1_le_med_0,data/HMDB51_data/videos/shoot_gun/2xFullautoGlocks_shoot_gun_u_cm_np1_le_med_0.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,American_History_X_shoot_gun_u_cm_np1_ba_med_36,data/HMDB51_data/videos/shoot_gun/American_History_X_shoot_gun_u_cm_np1_ba_med_36.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,American_History_X_shoot_gun_u_cm_np1_fr_med_2,data/HMDB51_data/videos/shoot_gun/American_History_X_shoot_gun_u_cm_np1_fr_med_2.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,American_History_X_shoot_gun_u_cm_np1_le_med_4,data/HMDB51_data/videos/shoot_gun/American_History_X_shoot_gun_u_cm_np1_le_med_4.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,American_History_X_shoot_gun_u_nm_np1_fr_goo_49,data/HMDB51_data/videos/shoot_gun/American_History_X_shoot_gun_u_nm_np1_fr_goo_49.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,Aplacetoshoot_shoot_gun_u_cm_np1_ba_med_3,data/HMDB51_data/videos/shoot_gun/Aplacetoshoot_shoot_gun_u_cm_np1_ba_med_3.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,Aplacetoshoot_shoot_gun_u_cm_np1_le_med_0,data/HMDB51_data/videos/shoot_gun/Aplacetoshoot_shoot_gun_u_cm_np1_le_med_0.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,Aplacetoshoot_shoot_gun_u_cm_np1_le_med_1,data/HMDB51_data/videos/shoot_gun/Aplacetoshoot_shoot_gun_u_cm_np1_le_med_1.avi,shoot_gun,36,True,,,,,,,not_probed
hmdb51,all,Aplacetoshoot_shoot_gun_u_cm_np1_le_med_2,data/HMDB51_data/videos/shoot_gun/Aplacetoshoot_shoot_gun_u_cm_np1_le_med_2.avi,shoot_gun,36,True,,,,,,,not_probed
