dataset,split,video_id,video_path,label,label_id,total_frames_annotation,exists,readable,fps,num_frames,duration,width,height,error
diving48,train,eN8umEok9U8_00175,data/Diving48_data/videos/eN8umEok9U8_00175.mp4,class_08,8,84,True,,,,,,,not_probed
diving48,train,eN8umEok9U8_00176,data/Diving48_data/videos/eN8umEok9U8_00176.mp4,class_08,8,119,True,,,,,,,not_probed
diving48,train,eN8umEok9U8_00188,data/Diving48_data/videos/eN8umEok9U8_00188.mp4,class_08,8,60,True,,,,,,,not_probed
diving48,train,eN8umEok9U8_00189,data/Diving48_data/videos/eN8umEok9U8_00189.mp4,class_08,8,84,True,,,,,,,not_probed
diving48,train,eN8umEok9U8_00196,data/Diving48_data/videos/eN8umEok9U8_00196.mp4,class_08,8,97,True,,,,,,,not_probed
diving48,train,eN8umEok9U8_00197,data/Diving48_data/videos/eN8umEok9U8_00197.mp4,class_08,8,109,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00051,data/Diving48_data/videos/fohMq9tOn6E_00051.mp4,class_08,8,74,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00052,data/Diving48_data/videos/fohMq9tOn6E_00052.mp4,class_08,8,96,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00099,data/Diving48_data/videos/fohMq9tOn6E_00099.mp4,class_08,8,115,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00100,data/Diving48_data/videos/fohMq9tOn6E_00100.mp4,class_08,8,83,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00105,data/Diving48_data/videos/fohMq9tOn6E_00105.mp4,class_08,8,166,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00106,data/Diving48_data/videos/fohMq9tOn6E_00106.mp4,class_08,8,123,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00134,data/Diving48_data/videos/fohMq9tOn6E_00134.mp4,class_34,34,48,True,,,,,,,not_probed
diving48,train,fohMq9tOn6E_00135,data/Diving48_data/videos/fohMq9tOn6E_00135.mp4,class_34,34,65,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00000,data/Diving48_data/videos/iv0Gu1VXAgc_00000.mp4,class_08,8,94,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00001,data/Diving48_data/videos/iv0Gu1VXAgc_00001.mp4,class_08,8,127,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00002,data/Diving48_data/videos/iv0Gu1VXAgc_00002.mp4,class_08,8,163,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00039,data/Diving48_data/videos/iv0Gu1VXAgc_00039.mp4,class_08,8,97,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00040,data/Diving48_data/videos/iv0Gu1VXAgc_00040.mp4,class_08,8,108,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00041,data/Diving48_data/videos/iv0Gu1VXAgc_00041.mp4,class_08,8,147,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00051,data/Diving48_data/videos/iv0Gu1VXAgc_00051.mp4,class_08,8,221,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00052,data/Diving48_data/videos/iv0Gu1VXAgc_00052.mp4,class_08,8,102,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00053,data/Diving48_data/videos/iv0Gu1VXAgc_00053.mp4,class_08,8,146,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00127,data/Diving48_data/videos/iv0Gu1VXAgc_00127.mp4,class_08,8,56,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00128,data/Diving48_data/videos/iv0Gu1VXAgc_00128.mp4,class_08,8,97,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00129,data/Diving48_data/videos/iv0Gu1VXAgc_00129.mp4,class_08,8,136,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00158,data/Diving48_data/videos/iv0Gu1VXAgc_00158.mp4,class_08,8,218,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00159,data/Diving48_data/videos/iv0Gu1VXAgc_00159.mp4,class_08,8,52,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00160,data/Diving48_data/videos/iv0Gu1VXAgc_00160.mp4,class_08,8,103,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00161,data/Diving48_data/videos/iv0Gu1VXAgc_00161.mp4,class_08,8,148,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00196,data/Diving48_data/videos/iv0Gu1VXAgc_00196.mp4,class_08,8,162,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00197,data/Diving48_data/videos/iv0Gu1VXAgc_00197.mp4,class_08,8,37,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00198,data/Diving48_data/videos/iv0Gu1VXAgc_00198.mp4,class_08,8,108,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00199,data/Diving48_data/videos/iv0Gu1VXAgc_00199.mp4,class_08,8,130,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00216,data/Diving48_data/videos/iv0Gu1VXAgc_00216.mp4,class_08,8,79,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00217,data/Diving48_data/videos/iv0Gu1VXAgc_00217.mp4,class_08,8,94,True,,,,,,,not_probed
diving48,train,iv0Gu1VXAgc_00218,data/Diving48_data/videos/iv0Gu1VXAgc_00218.mp4,class_08,8,119,True,,,,,,,not_probed
diving48,test,jMEYIEYkpY0_00035,data/Diving48_data/videos/jMEYIEYkpY0_00035.mp4,class_08,8,96,True,,,,,,,not_probed
diving48,test,jMEYIEYkpY0_00036,data/Diving48_data/videos/jMEYIEYkpY0_00036.mp4,class_08,8,127,True,,,,,,,not_probed
diving48,test,jMEYIEYkpY0_00037,data/Diving48_data/videos/jMEYIEYkpY0_00037.mp4,class_08,8,127,True,,,,,,,not_probed
diving48,test,jMEYIEYkpY0_00087,data/Diving48_data/videos/jMEYIEYkpY0_00087.mp4,class_44,44,143,True,,,,,,,not_probed
diving48,test,jMEYIEYkpY0_00089,data/Diving48_data/videos/jMEYIEYkpY0_00089.mp4,class_14,14,134,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00170,data/Diving48_data/videos/JzOshOJgofw_00170.mp4,class_26,26,132,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00171,data/Diving48_data/videos/JzOshOJgofw_00171.mp4,class_26,26,153,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00184,data/Diving48_data/videos/JzOshOJgofw_00184.mp4,class_34,34,191,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00185,data/Diving48_data/videos/JzOshOJgofw_00185.mp4,class_34,34,175,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00194,data/Diving48_data/videos/JzOshOJgofw_00194.mp4,class_24,24,100,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00195,data/Diving48_data/videos/JzOshOJgofw_00195.mp4,class_24,24,115,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00214,data/Diving48_data/videos/JzOshOJgofw_00214.mp4,class_44,44,152,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00215,data/Diving48_data/videos/JzOshOJgofw_00215.mp4,class_44,44,189,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00216,data/Diving48_data/videos/JzOshOJgofw_00216.mp4,class_43,43,107,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00217,data/Diving48_data/videos/JzOshOJgofw_00217.mp4,class_43,43,101,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00222,data/Diving48_data/videos/JzOshOJgofw_00222.mp4,class_44,44,114,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00223,data/Diving48_data/videos/JzOshOJgofw_00223.mp4,class_44,44,181,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00226,data/Diving48_data/videos/JzOshOJgofw_00226.mp4,class_08,8,85,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00227,data/Diving48_data/videos/JzOshOJgofw_00227.mp4,class_08,8,114,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00232,data/Diving48_data/videos/JzOshOJgofw_00232.mp4,class_07,7,65,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00233,data/Diving48_data/videos/JzOshOJgofw_00233.mp4,class_07,7,87,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00252,data/Diving48_data/videos/JzOshOJgofw_00252.mp4,class_34,34,71,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00253,data/Diving48_data/videos/JzOshOJgofw_00253.mp4,class_32,32,91,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00254,data/Diving48_data/videos/JzOshOJgofw_00254.mp4,class_34,34,101,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00255,data/Diving48_data/videos/JzOshOJgofw_00255.mp4,class_34,34,104,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00260,data/Diving48_data/videos/JzOshOJgofw_00260.mp4,class_34,34,86,True,,,,,,,not_probed
diving48,train,JzOshOJgofw_00261,data/Diving48_data/videos/JzOshOJgofw_00261.mp4,class_34,34,121,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00020,data/Diving48_data/videos/k1F4LHeYhBs_00020.mp4,class_08,8,224,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00021,data/Diving48_data/videos/k1F4LHeYhBs_00021.mp4,class_08,8,297,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00022,data/Diving48_data/videos/k1F4LHeYhBs_00022.mp4,class_08,8,294,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00023,data/Diving48_data/videos/k1F4LHeYhBs_00023.mp4,class_08,8,300,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00024,data/Diving48_data/videos/k1F4LHeYhBs_00024.mp4,class_08,8,380,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00025,data/Diving48_data/videos/k1F4LHeYhBs_00025.mp4,class_08,8,312,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00032,data/Diving48_data/videos/k1F4LHeYhBs_00032.mp4,class_08,8,129,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00033,data/Diving48_data/videos/k1F4LHeYhBs_00033.mp4,class_08,8,246,True,,,,,,,not_probed
diving48,train,k1F4LHeYhBs_00034,data/Diving48_data/videos/k1F4LHeYhBs_00034.mp4,class_08,8,211,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00178,data/Diving48_data/videos/Le6xdQ2OO8w_00178.mp4,class_34,34,91,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00179,data/Diving48_data/videos/Le6xdQ2OO8w_00179.mp4,class_04,4,65,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00217,data/Diving48_data/videos/Le6xdQ2OO8w_00217.mp4,class_24,24,145,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00218,data/Diving48_data/videos/Le6xdQ2OO8w_00218.mp4,class_24,24,160,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00225,data/Diving48_data/videos/Le6xdQ2OO8w_00225.mp4,class_08,8,99,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00226,data/Diving48_data/videos/Le6xdQ2OO8w_00226.mp4,class_03,3,98,True,,,,,,,not_probed
diving48,test,Le6xdQ2OO8w_00247,data/Diving48_data/videos/Le6xdQ2OO8w_00247.mp4,class_44,44,157,True,,,,,,,not_probed
diving48,test,L_SB1PRgDTE_00025,data/Diving48_data/videos/L_SB1PRgDTE_00025.mp4,class_34,34,101,True,,,,,,,not_probed
diving48,test,L_SB1PRgDTE_00026,data/Diving48_data/videos/L_SB1PRgDTE_00026.mp4,class_08,8,174,True,,,,,,,not_probed
diving48,test,L_SB1PRgDTE_00027,data/Diving48_data/videos/L_SB1PRgDTE_00027.mp4,class_08,8,120,True,,,,,,,not_probed
diving48,test,mGRum47TLX0_00057,data/Diving48_data/videos/mGRum47TLX0_00057.mp4,class_08,8,179,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00292,data/Diving48_data/videos/nOlRwoxsDJ0_00292.mp4,class_08,8,455,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00293,data/Diving48_data/videos/nOlRwoxsDJ0_00293.mp4,class_08,8,268,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00296,data/Diving48_data/videos/nOlRwoxsDJ0_00296.mp4,class_08,8,162,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00297,data/Diving48_data/videos/nOlRwoxsDJ0_00297.mp4,class_08,8,265,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00314,data/Diving48_data/videos/nOlRwoxsDJ0_00314.mp4,class_08,8,117,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00315,data/Diving48_data/videos/nOlRwoxsDJ0_00315.mp4,class_08,8,195,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00330,data/Diving48_data/videos/nOlRwoxsDJ0_00330.mp4,class_08,8,223,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00331,data/Diving48_data/videos/nOlRwoxsDJ0_00331.mp4,class_08,8,273,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00356,data/Diving48_data/videos/nOlRwoxsDJ0_00356.mp4,class_08,8,707,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00357,data/Diving48_data/videos/nOlRwoxsDJ0_00357.mp4,class_08,8,227,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00360,data/Diving48_data/videos/nOlRwoxsDJ0_00360.mp4,class_08,8,184,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00361,data/Diving48_data/videos/nOlRwoxsDJ0_00361.mp4,class_08,8,248,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00368,data/Diving48_data/videos/nOlRwoxsDJ0_00368.mp4,class_08,8,169,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00369,data/Diving48_data/videos/nOlRwoxsDJ0_00369.mp4,class_08,8,194,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00390,data/Diving48_data/videos/nOlRwoxsDJ0_00390.mp4,class_08,8,195,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00391,data/Diving48_data/videos/nOlRwoxsDJ0_00391.mp4,class_08,8,317,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00396,data/Diving48_data/videos/nOlRwoxsDJ0_00396.mp4,class_08,8,133,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00397,data/Diving48_data/videos/nOlRwoxsDJ0_00397.mp4,class_08,8,163,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00406,data/Diving48_data/videos/nOlRwoxsDJ0_00406.mp4,class_08,8,194,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00407,data/Diving48_data/videos/nOlRwoxsDJ0_00407.mp4,class_08,8,230,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00414,data/Diving48_data/videos/nOlRwoxsDJ0_00414.mp4,class_08,8,124,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00415,data/Diving48_data/videos/nOlRwoxsDJ0_00415.mp4,class_08,8,215,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00438,data/Diving48_data/videos/nOlRwoxsDJ0_00438.mp4,class_08,8,365,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00439,data/Diving48_data/videos/nOlRwoxsDJ0_00439.mp4,class_08,8,197,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00686,data/Diving48_data/videos/nOlRwoxsDJ0_00686.mp4,class_26,26,269,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00689,data/Diving48_data/videos/nOlRwoxsDJ0_00689.mp4,class_14,14,155,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00690,data/Diving48_data/videos/nOlRwoxsDJ0_00690.mp4,class_14,14,233,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00731,data/Diving48_data/videos/nOlRwoxsDJ0_00731.mp4,class_08,8,340,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00732,data/Diving48_data/videos/nOlRwoxsDJ0_00732.mp4,class_08,8,200,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00765,data/Diving48_data/videos/nOlRwoxsDJ0_00765.mp4,class_35,35,207,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00766,data/Diving48_data/videos/nOlRwoxsDJ0_00766.mp4,class_35,35,304,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00854,data/Diving48_data/videos/nOlRwoxsDJ0_00854.mp4,class_08,8,145,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00855,data/Diving48_data/videos/nOlRwoxsDJ0_00855.mp4,class_08,8,238,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00896,data/Diving48_data/videos/nOlRwoxsDJ0_00896.mp4,class_05,5,131,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00897,data/Diving48_data/videos/nOlRwoxsDJ0_00897.mp4,class_05,5,237,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00898,data/Diving48_data/videos/nOlRwoxsDJ0_00898.mp4,class_26,26,161,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00899,data/Diving48_data/videos/nOlRwoxsDJ0_00899.mp4,class_24,24,280,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00000,data/Diving48_data/videos/OFxuiqI5G44_00000.mp4,class_08,8,143,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00001,data/Diving48_data/videos/OFxuiqI5G44_00001.mp4,class_08,8,219,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00004,data/Diving48_data/videos/OFxuiqI5G44_00004.mp4,class_08,8,157,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00005,data/Diving48_data/videos/OFxuiqI5G44_00005.mp4,class_08,8,249,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00006,data/Diving48_data/videos/OFxuiqI5G44_00006.mp4,class_08,8,109,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00007,data/Diving48_data/videos/OFxuiqI5G44_00007.mp4,class_08,8,182,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00037,data/Diving48_data/videos/OFxuiqI5G44_00037.mp4,class_08,8,282,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00038,data/Diving48_data/videos/OFxuiqI5G44_00038.mp4,class_08,8,188,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00049,data/Diving48_data/videos/OFxuiqI5G44_00049.mp4,class_08,8,108,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00050,data/Diving48_data/videos/OFxuiqI5G44_00050.mp4,class_08,8,194,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00126,data/Diving48_data/videos/OFxuiqI5G44_00126.mp4,class_08,8,112,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00127,data/Diving48_data/videos/OFxuiqI5G44_00127.mp4,class_08,8,201,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00128,data/Diving48_data/videos/OFxuiqI5G44_00128.mp4,class_08,8,209,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00144,data/Diving48_data/videos/OFxuiqI5G44_00144.mp4,class_08,8,127,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00145,data/Diving48_data/videos/OFxuiqI5G44_00145.mp4,class_08,8,233,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00146,data/Diving48_data/videos/OFxuiqI5G44_00146.mp4,class_08,8,226,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00171,data/Diving48_data/videos/OFxuiqI5G44_00171.mp4,class_08,8,186,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00172,data/Diving48_data/videos/OFxuiqI5G44_00172.mp4,class_08,8,247,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00278,data/Diving48_data/videos/OFxuiqI5G44_00278.mp4,class_08,8,369,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00279,data/Diving48_data/videos/OFxuiqI5G44_00279.mp4,class_08,8,232,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00280,data/Diving48_data/videos/OFxuiqI5G44_00280.mp4,class_08,8,292,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00293,data/Diving48_data/videos/OFxuiqI5G44_00293.mp4,class_08,8,394,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00294,data/Diving48_data/videos/OFxuiqI5G44_00294.mp4,class_08,8,255,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00295,data/Diving48_data/videos/OFxuiqI5G44_00295.mp4,class_08,8,230,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00327,data/Diving48_data/videos/OFxuiqI5G44_00327.mp4,class_08,8,134,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00328,data/Diving48_data/videos/OFxuiqI5G44_00328.mp4,class_08,8,195,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00329,data/Diving48_data/videos/OFxuiqI5G44_00329.mp4,class_08,8,198,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00345,data/Diving48_data/videos/OFxuiqI5G44_00345.mp4,class_08,8,296,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00346,data/Diving48_data/videos/OFxuiqI5G44_00346.mp4,class_08,8,227,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00347,data/Diving48_data/videos/OFxuiqI5G44_00347.mp4,class_08,8,226,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00357,data/Diving48_data/videos/OFxuiqI5G44_00357.mp4,class_08,8,181,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00358,data/Diving48_data/videos/OFxuiqI5G44_00358.mp4,class_08,8,229,True,,,,,,,not_probed
diving48,train,OFxuiqI5G44_00359,data/Diving48_data/videos/OFxuiqI5G44_00359.mp4,class_08,8,231,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00151,data/Diving48_data/videos/OVzt2rsfMc0_00151.mp4,class_08,8,113,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00152,data/Diving48_data/videos/OVzt2rsfMc0_00152.mp4,class_08,8,142,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00153,data/Diving48_data/videos/OVzt2rsfMc0_00153.mp4,class_08,8,113,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00239,data/Diving48_data/videos/OVzt2rsfMc0_00239.mp4,class_08,8,96,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00240,data/Diving48_data/videos/OVzt2rsfMc0_00240.mp4,class_08,8,146,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00241,data/Diving48_data/videos/OVzt2rsfMc0_00241.mp4,class_08,8,144,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00251,data/Diving48_data/videos/OVzt2rsfMc0_00251.mp4,class_08,8,57,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00252,data/Diving48_data/videos/OVzt2rsfMc0_00252.mp4,class_08,8,132,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00253,data/Diving48_data/videos/OVzt2rsfMc0_00253.mp4,class_08,8,99,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00347,data/Diving48_data/videos/OVzt2rsfMc0_00347.mp4,class_08,8,91,True,,,,,,,not_probed
diving48,train,OVzt2rsfMc0_00348,data/Diving48_data/videos/OVzt2rsfMc0_00348.mp4,class_08,8,167,True,,,,,,,not_probed
diving48,train,ozbr742-Trc_00013,data/Diving48_data/videos/ozbr742-Trc_00013.mp4,class_08,8,103,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00047,data/Diving48_data/videos/S9aCrmtAV8o_00047.mp4,class_08,8,405,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00048,data/Diving48_data/videos/S9aCrmtAV8o_00048.mp4,class_08,8,238,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00107,data/Diving48_data/videos/S9aCrmtAV8o_00107.mp4,class_08,8,132,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00108,data/Diving48_data/videos/S9aCrmtAV8o_00108.mp4,class_08,8,201,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00115,data/Diving48_data/videos/S9aCrmtAV8o_00115.mp4,class_08,8,124,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00116,data/Diving48_data/videos/S9aCrmtAV8o_00116.mp4,class_08,8,237,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00149,data/Diving48_data/videos/S9aCrmtAV8o_00149.mp4,class_08,8,162,True,,,,,,,not_probed
diving48,train,S9aCrmtAV8o_00150,data/Diving48_data/videos/S9aCrmtAV8o_00150.mp4,class_08,8,259,True,,,,,,,not_probed
diving48,test,SbzcCzXjYSU_00016,data/Diving48_data/videos/SbzcCzXjYSU_00016.mp4,class_08,8,96,True,,,,,,,not_probed
diving48,test,SbzcCzXjYSU_00021,data/Diving48_data/videos/SbzcCzXjYSU_00021.mp4,class_08,8,73,True,,,,,,,not_probed
diving48,test,SbzcCzXjYSU_00022,data/Diving48_data/videos/SbzcCzXjYSU_00022.mp4,class_08,8,184,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00089,data/Diving48_data/videos/siEI_jaSmd4_00089.mp4,class_24,24,113,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00093,data/Diving48_data/videos/siEI_jaSmd4_00093.mp4,class_34,34,59,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00100,data/Diving48_data/videos/siEI_jaSmd4_00100.mp4,class_04,4,139,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00391,data/Diving48_data/videos/sk8TafuB3lU_00391.mp4,class_24,24,175,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00392,data/Diving48_data/videos/sk8TafuB3lU_00392.mp4,class_24,24,214,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00408,data/Diving48_data/videos/sk8TafuB3lU_00408.mp4,class_44,44,157,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00425,data/Diving48_data/videos/sk8TafuB3lU_00425.mp4,class_44,44,214,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00426,data/Diving48_data/videos/sk8TafuB3lU_00426.mp4,class_44,44,224,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00433,data/Diving48_data/videos/sk8TafuB3lU_00433.mp4,class_24,24,135,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00434,data/Diving48_data/videos/sk8TafuB3lU_00434.mp4,class_24,24,237,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00439,data/Diving48_data/videos/sk8TafuB3lU_00439.mp4,class_27,27,222,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00440,data/Diving48_data/videos/sk8TafuB3lU_00440.mp4,class_27,27,265,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00441,data/Diving48_data/videos/sk8TafuB3lU_00441.mp4,class_03,3,140,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00442,data/Diving48_data/videos/sk8TafuB3lU_00442.mp4,class_03,3,211,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00453,data/Diving48_data/videos/sk8TafuB3lU_00453.mp4,class_08,8,324,True,,,,,,,not_probed
